会社コード,企業名,決算期,決算種別,連結基準,決算月数,上場コード,日経業種コード,売上高,親会社株主に帰属する当期純利益,資産合計,株主資本
0016956,キヤノンマーケティングジャパン,2007/12,10,1,12,11,243425,905136,20033,526124,265432
0016956,キヤノンマーケティングジャパン,2008/12,10,1,12,11,243425,827486,11185,484936,255478
0016956,キヤノンマーケティングジャパン,2009/12,10,1,12,11,243425,686614,-4343,449607,246985
0016956,キヤノンマーケティングジャパン,2010/12,10,1,12,11,243425,674159,3724,448592,246845
0016956,キヤノンマーケティングジャパン,2011/12,10,1,12,11,243425,632418,6763,447765,250866
0016956,キヤノンマーケティングジャパン,2012/12,10,1,12,11,243425,659218,10578,462574,253855
0016956,キヤノンマーケティングジャパン,2013/12,10,1,12,11,243425,657215,10167,467076,255557
0016956,キヤノンマーケティングジャパン,2014/12,10,1,12,11,243425,659432,16030,479747,268081
0016956,キヤノンマーケティングジャパン,2015/12,10,1,12,11,243425,646002,15670,486502,275248
0016956,キヤノンマーケティングジャパン,2016/12,10,1,12,11,243425,629313,18161,497727,287572
0016956,キヤノンマーケティングジャパン,2017/12,10,1,12,11,243425,632189,20679,510832,301113
0016956,キヤノンマーケティングジャパン,2018/12,10,1,12,11,243425,621591,20826,498790,314156
0016956,キヤノンマーケティングジャパン,2019/12,10,1,12,11,243425,621134,22250,503698,326980
0016956,キヤノンマーケティングジャパン,2020/12,10,1,12,11,243425,545060,21997,506604,342495
0016956,キヤノンマーケティングジャパン,2021/12,10,1,12,11,243425,552085,29420,526418,362859
0016988,静岡ガス,2006/12,10,1,12,11,269681,77808,4360,114756,38563
0016988,静岡ガス,2007/12,10,1,12,11,269681,92708,2110,112324,40063
0016988,静岡ガス,2008/12,10,1,12,11,269681,112497,-3009,114958,36519
0016988,静岡ガス,2009/12,10,1,12,11,269681,99311,6454,114092,42943
0016988,静岡ガス,2010/12,10,1,12,11,269681,118319,4303,108362,46560
0016988,静岡ガス,2011/12,10,1,12,11,269681,128171,1743,107432,46133
0016988,静岡ガス,2012/12,10,1,12,11,269681,144307,4078,113429,49552
0016988,静岡ガス,2013/12,10,1,12,11,269681,153459,3887,115746,53073
0016988,静岡ガス,2014/12,10,1,12,11,269681,166599,2909,117926,55245
0016988,静岡ガス,2015/12,10,1,12,11,269681,146058,7638,115466,60362
0016988,静岡ガス,2016/12,10,1,12,11,269681,108554,6724,110938,66214
0016988,静岡ガス,2017/12,10,1,12,11,269681,122027,4985,109229,70250
0016988,静岡ガス,2018/12,10,1,12,11,269681,143199,3290,113454,72520
0016988,静岡ガス,2019/12,10,1,12,11,269681,141544,5519,115027,77215
0016988,静岡ガス,2020/12,10,1,12,11,269681,121320,3709,118177,79720
0016988,静岡ガス,2021/12,10,1,12,11,269681,132988,4115,123996,82604
0017001,新報国マテリアル,2006/12,10,1,12,12,117165,7104,622,5110,1455
0017001,新報国マテリアル,2007/12,10,1,12,12,117165,6854,322,5699,1756
0017001,新報国マテリアル,2008/12,10,1,12,12,117165,7095,14,4882,1748
0017001,新報国マテリアル,2009/12,10,1,12,12,117165,1834,-1190,3738,537
0017001,新報国マテリアル,2010/12,10,1,12,12,117165,3639,-59,3986,477
0017001,新報国マテリアル,2011/12,10,1,12,12,117165,4203,291,3667,768
0017001,新報国マテリアル,2012/12,10,1,12,12,117165,3106,122,3429,912
0017001,新報国マテリアル,2013/12,10,1,12,12,117165,2911,160,3678,1063
0017001,新報国マテリアル,2014/12,10,1,12,12,117165,3694,430,4136,1483
0017001,新報国マテリアル,2015/12,10,1,12,12,117165,4775,589,4860,2063
0017001,新報国マテリアル,2016/12,10,1,12,12,117165,5341,658,5064,2656
0017006,西部電機,2006/03,10,1,12,12,121201,15290,467,23308,6554
0017006,西部電機,2007/03,10,1,12,12,121201,16688,2480,27256,9594
0017006,西部電機,2008/03,10,1,12,12,121201,18971,880,26388,10325
0017006,西部電機,2009/03,10,1,12,12,121201,16360,449,24286,10538
0017006,西部電機,2010/03,10,1,12,12,121201,12289,266,22931,10698
0017006,西部電機,2011/03,10,1,12,12,121201,12487,224,22982,10813
0017006,西部電機,2012/03,10,1,12,12,121201,14276,290,24798,11400
0017006,西部電機,2013/03,10,1,12,12,121201,15996,657,27087,11969
0017006,西部電機,2014/03,10,1,12,12,121201,17518,924,27476,12738
0017006,西部電機,2015/03,10,1,12,12,121201,15960,622,27582,13263
0017006,西部電機,2016/03,10,1,12,12,121201,18512,817,31397,13884
0017006,西部電機,2017/03,10,1,12,12,121201,24019,408,31280,14065
0017006,西部電機,2018/03,10,1,12,12,121201,22914,1508,38686,15361
0017006,西部電機,2019/03,10,1,12,12,121201,29299,2283,39129,17068
0017006,西部電機,2020/03,10,1,12,12,121201,23744,1382,35319,17882
0017006,西部電機,2021/03,10,1,12,12,121201,24648,1632,39889,19008
0017006,西部電機,2022/03,10,1,12,12,121201,26323,1942,43252,20422
0017009,テレビ朝日ホールディングス,2006/03,10,1,12,11,265641,249383,9466,316079,226635
0017009,テレビ朝日ホールディングス,2007/03,10,1,12,11,265641,251124,10303,314466,235340
0017009,テレビ朝日ホールディングス,2008/03,10,1,12,11,265641,252746,6422,313356,239126
0017009,テレビ朝日ホールディングス,2009/03,10,1,12,11,265641,247192,-1716,300311,234392
0017009,テレビ朝日ホールディングス,2010/03,10,1,12,11,265641,230236,3024,303261,234399
0017009,テレビ朝日ホールディングス,2011/03,10,1,12,11,265641,235398,7013,309871,239400
0017009,テレビ朝日ホールディングス,2012/03,10,1,12,11,265641,239845,7496,318519,243878
0017009,テレビ朝日ホールディングス,2013/03,10,1,12,11,265641,253774,9030,333150,250892
0017009,テレビ朝日ホールディングス,2014/03,10,1,12,11,265641,267928,11678,346001,259553
0017009,テレビ朝日ホールディングス,2015/03,10,1,12,11,265641,276473,10994,397062,279801
0017009,テレビ朝日ホールディングス,2016/03,10,1,12,11,265641,280779,12169,402251,285927
0017009,テレビ朝日ホールディングス,2017/03,10,1,12,11,265641,295879,15949,426070,297563
0017009,テレビ朝日ホールディングス,2018/03,10,1,12,11,265641,302511,15848,435488,308959
0017009,テレビ朝日ホールディングス,2019/03,10,1,12,11,265641,301744,12879,452000,316461
0017009,テレビ朝日ホールディングス,2020/03,10,1,12,11,265641,293638,26398,447549,333699
0017009,テレビ朝日ホールディングス,2021/03,10,1,12,11,265641,264557,12600,473739,337498
0017009,テレビ朝日ホールディングス,2022/03,10,1,12,11,265641,298276,20999,498808,354978
0017012,ソーダニッカ,2006/03,10,1,12,11,243426,93174,789,52312,11645
0017012,ソーダニッカ,2007/03,10,1,12,11,243426,97692,862,56455,12248
0017012,ソーダニッカ,2008/03,10,1,12,11,243426,104150,1032,51253,13000
0017012,ソーダニッカ,2009/03,10,1,12,11,243426,106595,947,46582,13664
0017012,ソーダニッカ,2010/03,10,1,12,11,243426,97511,887,48935,14262
0017012,ソーダニッカ,2011/03,10,1,12,11,243426,100997,989,49926,14938
0017012,ソーダニッカ,2012/03,10,1,12,11,243426,96484,716,53510,15352
0017012,ソーダニッカ,2013/03,10,1,12,11,243426,93502,763,51567,15791
0017012,ソーダニッカ,2014/03,10,1,12,11,243426,101335,923,50239,16386
0017012,ソーダニッカ,2015/03,10,1,12,11,243426,100857,1120,54473,17056
0017012,ソーダニッカ,2016/03,10,1,12,11,243426,96323,835,52258,17538
0017012,ソーダニッカ,2017/03,10,1,12,11,243426,92469,851,54790,18040
0017012,ソーダニッカ,2018/03,10,1,12,11,243426,98199,975,62411,18666
0017012,ソーダニッカ,2019/03,10,1,12,11,243426,104319,1118,63001,19435
0017012,ソーダニッカ,2020/03,10,1,12,11,243426,99749,840,58467,19946
0017012,ソーダニッカ,2021/03,10,1,12,11,243426,94586,800,61436,20427
0017012,ソーダニッカ,2022/03,10,1,12,11,243426,55508,1367,60854,19840
0017018,ダイトーケミックス,2006/03,10,1,12,12,107071,13004,-2330,18410,12427
0017018,ダイトーケミックス,2007/03,10,1,12,12,107071,13426,355,19839,12712
0017018,ダイトーケミックス,2008/03,10,1,12,12,107071,14370,129,19771,12773
0017018,ダイトーケミックス,2009/03,10,1,12,12,107071,12516,-1057,18297,11626
0017018,ダイトーケミックス,2010/03,10,1,12,12,107071,12340,-874,17967,10685
0017018,ダイトーケミックス,2011/03,10,1,12,12,107071,12461,-1586,15009,9044
0017018,ダイトーケミックス,2012/03,10,1,12,12,107071,11462,169,14071,9157
0017018,ダイトーケミックス,2013/03,10,1,12,12,107071,8411,-1379,12483,7733
0017018,ダイトーケミックス,2014/03,10,1,12,12,107071,8665,269,12429,8003
0017018,ダイトーケミックス,2015/03,10,1,12,12,107071,9216,365,12992,8347
0017018,ダイトーケミックス,2016/03,10,1,12,12,107071,9751,-970,12366,7343
0017018,ダイトーケミックス,2017/03,10,1,12,12,107071,11905,1545,15257,8887
0017018,ダイトーケミックス,2018/03,10,1,12,12,107071,12509,1186,16550,9954
0017018,ダイトーケミックス,2019/03,10,1,12,12,107071,12068,619,16908,10445
0017018,ダイトーケミックス,2020/03,10,1,12,12,107071,12417,524,16873,10884
0017018,ダイトーケミックス,2021/03,10,1,12,12,107071,13998,1092,18825,11869
0017018,ダイトーケミックス,2022/03,10,1,12,12,107071,16134,1583,21535,13301
0017019,北沢産業,2006/03,10,1,12,12,245444,16951,226,19076,9670
0017019,北沢産業,2007/03,10,1,12,12,245444,16952,89,18690,9565
0017019,北沢産業,2008/03,10,1,12,12,245444,17581,-412,18648,8960
0017019,北沢産業,2009/03,10,1,12,12,245444,15386,-396,16149,8466
0017019,北沢産業,2010/03,10,1,12,12,245444,13809,-134,15410,8212
0017019,北沢産業,2011/03,10,1,12,12,245444,14280,103,15230,8197
0017019,北沢産業,2012/03,10,1,12,12,245444,15299,125,15667,7294
0017019,北沢産業,2013/03,10,1,12,12,245444,16759,261,15838,7463
0017019,北沢産業,2014/03,10,1,12,12,245444,17208,235,16861,7605
0017019,北沢産業,2015/03,10,1,12,12,245444,16983,77,16812,7612
0017019,北沢産業,2016/03,10,1,12,12,245444,16706,179,16837,7699
0017019,北沢産業,2017/03,10,1,12,12,245444,17082,238,17001,7845
0017019,北沢産業,2018/03,10,1,12,12,245444,17735,416,17789,8168
0017019,北沢産業,2019/03,10,1,12,12,245444,17194,166,17227,8242
0017019,北沢産業,2020/03,10,1,12,12,245444,16399,150,16870,8300
0017019,北沢産業,2021/03,10,1,12,12,245444,14298,-37,16785,8169
0017019,北沢産業,2022/03,10,1,12,12,245444,15602,154,16745,8231
0017034,チヨダ,2006/02,10,1,12,11,245444,180860,4419,143078,74187
0017034,チヨダ,2007/02,10,1,12,11,245444,184718,623,141067,72693
0017034,チヨダ,2008/02,10,1,12,11,245444,179101,2745,132887,70996
0017034,チヨダ,2009/02,10,1,12,11,245444,171793,400,131749,69803
0017034,チヨダ,2010/02,10,1,12,11,245444,166460,-1225,130583,66986
0017034,チヨダ,2011/02,10,1,12,11,245444,157137,1047,124287,64060
0017034,チヨダ,2012/02,10,1,12,11,245444,154086,4839,126756,66516
0017034,チヨダ,2013/02,10,1,12,11,245444,150323,7151,132868,70980
0017034,チヨダ,2014/02,10,1,12,11,245444,147423,5847,134628,74264
0017034,チヨダ,2015/02,10,1,12,11,245444,143005,4165,133922,73482
0017034,チヨダ,2016/02,10,1,12,11,245444,144504,4882,129856,73602
0017034,チヨダ,2017/02,10,1,12,11,245444,137017,4295,126550,73068
0017034,チヨダ,2018/02,10,1,12,11,245444,127634,4643,122817,73077
0017034,チヨダ,2019/02,10,1,12,11,245444,118568,1613,117761,70102
0017034,チヨダ,2020/02,10,1,12,11,245444,113530,-1643,109371,65913
0017034,チヨダ,2021/02,10,1,12,11,245444,94227,-5002,99614,58972
0017034,チヨダ,2022/02,10,1,12,11,245444,88651,-3980,90676,53348
0017042,都築電気,2006/03,10,1,12,11,271704,116877,2174,74960,21136
0017042,都築電気,2007/03,10,1,12,11,271704,114322,1267,74618,22236
0017042,都築電気,2008/03,10,1,12,11,271704,108888,1306,68541,22509
0017042,都築電気,2009/03,10,1,12,11,271704,99549,812,64305,23042
0017042,都築電気,2010/03,10,1,12,11,271704,86386,656,64961,23410
0017042,都築電気,2011/03,10,1,12,11,271704,96284,3172,65215,28232
0017042,都築電気,2012/03,10,1,12,11,271704,98241,-348,66641,27504
0017042,都築電気,2013/03,10,1,12,11,271704,100651,446,64036,17585
0017042,都築電気,2014/03,10,1,12,11,271704,110670,982,70048,18583
0017042,都築電気,2015/03,10,1,12,11,271704,105339,466,69649,18867
0017042,都築電気,2016/03,10,1,12,11,271704,105619,717,68785,19505
0017042,都築電気,2017/03,10,1,12,11,271704,105149,1321,71068,21947
0017042,都築電気,2018/03,10,1,12,11,271704,111973,1515,76169,25325
0017042,都築電気,2019/03,10,1,12,11,271704,118872,2212,78944,27069
0017042,都築電気,2020/03,10,1,12,11,271704,125366,3155,77448,29629
0017042,都築電気,2021/03,10,1,12,11,271704,120004,2346,76200,31071
0017042,都築電気,2022/03,10,1,12,11,271704,119316,2798,79226,33154
0017118,三菱食品,2006/12,10,1,12,12,243423,1436738,314,453162,69231
0017118,三菱食品,2007/12,10,1,12,12,243423,1399346,2681,441245,68398
0017118,三菱食品,2008/12,10,1,12,12,243423,1402308,3525,426426,70939
0017118,三菱食品,2009/12,10,1,12,12,243423,1384750,4741,426291,74733
0017118,三菱食品,2011/03,10,1,15,12,243423,1838343,7162,375732,80422
0017118,三菱食品,2012/03,10,1,12,12,243423,2151941,12282,589384,106413
0017118,三菱食品,2013/03,10,1,12,12,243423,2318873,11472,606945,115314
0017118,三菱食品,2014/03,10,1,12,12,243423,2388226,9657,582992,122514
0017118,三菱食品,2015/03,10,1,12,12,243423,2337252,9752,577191,132075
0017118,三菱食品,2016/03,10,1,12,12,243423,2383064,12492,599394,142305
0017118,三菱食品,2017/03,10,1,12,12,243423,2411474,12391,620531,151609
0017118,三菱食品,2018/03,10,1,12,12,243423,2513427,10799,693257,159708
0017118,三菱食品,2019/03,10,1,12,12,243423,2620316,11963,710940,168814
0017118,三菱食品,2020/03,10,1,12,12,243423,2654698,11408,680919,177364
0017118,三菱食品,2021/03,10,1,12,12,243423,2577625,11077,684280,185585
0017118,三菱食品,2022/03,10,1,12,12,243423,1955601,13949,665177,161331
0017150,ホシザキ,2006/06,10,1,7,11,121210,96020,3141,171837,89475
0017150,ホシザキ,2006/12,10,1,6,11,121210,86793,1939,168485,91858
0017150,ホシザキ,2007/12,10,1,12,11,121210,178379,3546,174275,97270
0017150,ホシザキ,2008/12,10,1,12,11,121210,170281,4209,173537,106274
0017150,ホシザキ,2009/12,10,1,12,11,121210,160291,4896,176345,109730
0017150,ホシザキ,2010/12,10,1,12,11,121210,169379,8884,181243,117178
0017150,ホシザキ,2011/12,10,1,12,11,121210,169297,7220,185282,122314
0017150,ホシザキ,2012/12,10,1,12,11,121210,178863,11276,201787,131501
0017150,ホシザキ,2013/12,10,1,12,11,121210,205513,15769,232982,145208
0017150,ホシザキ,2014/12,10,1,12,11,121210,233252,15011,256412,157422
0017150,ホシザキ,2015/12,10,1,12,11,121210,260174,16971,273655,170821
0017150,ホシザキ,2016/12,10,1,12,11,121210,265548,21430,289967,187906
0017150,ホシザキ,2017/12,10,1,12,11,121210,282215,23144,316637,205981
0017150,ホシザキ,2018/12,10,1,12,11,121210,292774,25717,334879,226657
0017150,ホシザキ,2019/12,10,1,12,11,121210,290136,24437,351887,245328
0017150,ホシザキ,2020/12,10,1,12,11,121210,238314,11442,343393,248803
0017150,ホシザキ,2021/12,10,1,12,11,121210,274419,21679,378469,262578
0017155,マブチモーター,2006/12,10,1,12,11,123223,100517,10603,236999,211284
0017155,マブチモーター,2007/12,10,1,12,11,123223,107640,10914,230960,208671
0017155,マブチモーター,2008/12,10,1,12,11,123223,92602,3565,188691,193595
0017155,マブチモーター,2009/12,10,1,12,11,123223,70369,5450,192362,193894
0017155,マブチモーター,2010/12,10,1,12,11,123223,82752,5260,185408,195643
0017155,マブチモーター,2011/12,10,1,12,11,123223,78886,-466,181351,191670
0017155,マブチモーター,2012/12,10,1,12,11,123223,85254,6385,196702,194549
0017155,マブチモーター,2013/12,10,1,12,11,123223,108401,10519,227253,201529
0017155,マブチモーター,2014/12,10,1,12,11,123223,122544,18090,256368,213719
0017155,マブチモーター,2015/12,10,1,12,11,123223,143143,18546,256196,218930
0017155,マブチモーター,2016/12,10,1,12,11,123223,140699,20598,258387,227791
0017155,マブチモーター,2017/12,10,1,12,11,123223,146925,20303,269318,234350
0017155,マブチモーター,2018/12,10,1,12,11,123223,143116,22925,267050,246317
0017155,マブチモーター,2019/12,10,1,12,11,123223,131807,14234,268244,248083
0017155,マブチモーター,2020/12,10,1,12,11,123223,116432,8987,262559,246497
0017155,マブチモーター,2021/12,10,1,12,11,123223,134595,14251,285704,250019
0017176,矢作建設工業,2006/03,10,1,12,11,241403,90748,1951,81596,27319
0017176,矢作建設工業,2007/03,10,1,12,11,241403,81165,2013,91212,28262
0017176,矢作建設工業,2008/03,10,1,12,11,241403,77825,2249,90220,29843
0017176,矢作建設工業,2009/03,10,1,12,11,241403,84409,2420,109368,31283
0017176,矢作建設工業,2010/03,10,1,12,11,241403,77260,2016,91382,32639
0017176,矢作建設工業,2011/03,10,1,12,11,241403,61637,1917,83393,33947
0017176,矢作建設工業,2012/03,10,1,12,11,241403,62400,1295,90397,34634
0017176,矢作建設工業,2013/03,10,1,12,11,241403,66940,1184,86283,35298
0017176,矢作建設工業,2014/03,10,1,12,11,241403,83569,3258,82557,37919
0017176,矢作建設工業,2015/03,10,1,12,11,241403,82528,3640,87946,39665
0017176,矢作建設工業,2016/03,10,1,12,11,241403,88758,4666,90129,43347
0017176,矢作建設工業,2017/03,10,1,12,11,241403,89263,5096,97586,47402
0017176,矢作建設工業,2018/03,10,1,12,11,241403,91668,4085,103905,50446
0017176,矢作建設工業,2019/03,10,1,12,11,241403,92754,4476,106496,53761
0017176,矢作建設工業,2020/03,10,1,12,11,241403,90129,5158,107191,57528
0017176,矢作建設工業,2021/03,10,1,12,11,241403,106615,3292,129837,59259
0017176,矢作建設工業,2022/03,10,1,12,11,241403,93090,4842,116423,62279
0017191,アコム,2006/03,10,1,12,12,252511,445432,65595,2106681,897335
0017191,アコム,2007/03,10,1,12,12,252511,423652,-437972,2031830,437342
0017191,アコム,2008/03,10,1,12,12,252511,379706,35406,1861505,458789
0017191,アコム,2009/03,10,1,12,12,252511,324396,13662,1605567,456396
0017191,アコム,2010/03,10,1,12,12,252511,278795,-7239,1482520,443943
0017191,アコム,2011/03,10,1,12,12,252511,245831,-202648,1302758,240512
0017191,アコム,2012/03,10,1,12,12,252511,210456,21464,1212461,261976
0017191,アコム,2013/03,10,1,12,12,252511,193028,20839,1165576,282815
0017191,アコム,2014/03,10,1,12,12,252511,202240,10632,1155203,293447
0017191,アコム,2015/03,10,1,12,12,252511,219289,12864,1190368,307135
0017191,アコム,2016/03,10,1,12,12,252511,237683,14598,1175063,321641
0017191,アコム,2017/03,10,1,12,12,252511,245148,-72187,1228930,249453
0017191,アコム,2018/03,10,1,12,12,252511,263453,70572,1275957,320026
